,local,global
watch,0.00673526174881879,0.6449575914465084
home,0.00503730248002445,0.388588403420129
another,0.0024233025473517343,0.27006810415516147
book,0.0020649552345275877,0.24787856740658576
house,0.003601934979943668,0.4013423639386202
ask,0.002738144467858707,0.3408339993115771
stop,0.004915060268508064,0.5238975169272022
again,0.0024750977754592896,0.34938926818734706
into,0.0041026645585110315,0.31625261156380635
after,0.0031021994513434335,0.2819770016882197
away,0.004100605463370299,0.3232900084573389
work,0.002513890607016427,0.26745829902268503
by,0.004500696787963042,0.3772076852636055
start,0.0022745361694922815,0.34505441325114183
read,0.002757381115640913,0.23041395008563048
room,0.00505008568634858,0.3765437254085171
cat,0.007167615272380688,0.46429663941353716
haha,0.0036917575474443107,0.4254540828179605
mm,0.002317374752413842,0.3074371601782159
show,0.0022668477260705195,0.2594943176358351
water,0.003478006312721654,0.2608581647542394
piece,0.0018047858029603958,0.19809927169995412
last,0.0039196928342183435,0.4176500718757782
anything,0.0019024989821694114,0.26239569531145734
long,0.004540575875176324,0.29192430757906773
four,0.0014556914567947388,0.24915619620769047
run,0.005158139241708291,0.44150630692784976
before,0.00196747082035716,0.3062686546726834
dog,0.0024964418904534704,0.3154180396524098
night,0.0033781627813975015,0.29262184737411223
bring,0.0016698476040002072,0.23441088365575435
next,0.004214293816510369,0.37355239549311725
only,0.0023803616824902988,0.28575423697786784
morning,0.0058318456013997395,0.42194683131277655
help,0.0024279505014419556,0.25711749100476555
many,0.003078507052527534,0.2960357243791497
man,0.0059216128928320745,0.37157099493717183
ready,0.0019066537681378816,0.3286122553088676
pick,0.00423429012298584,0.37921198067619766
thank_you,0.0025371182709932327,0.17535097663643584
hi,0.003224949836730957,0.2614998203202079
stay,0.00472110968369704,0.3818358845440961
table,0.0022036961146763394,0.2738724097143803
hungry,0.0034436501305678793,0.306146189744987
girl,0.003967662652333577,0.4474403471755267
mother,0.0033654384315013885,0.3625210209340738
food,0.006114582220713298,0.45927867985460535
fun,0.00233993927637736,0.32599434574284136
pretty,0.0013041562504238552,0.3444708066137244
keep,0.0019393403355668231,0.3554900271231832
car,0.0017190937485013688,0.20787150458799064
bear,0.009234845638275146,0.5760072784757462
listen,0.002606229856610298,0.31212580243997035
hold,0.0018720582127571106,0.2462218992139953
walk,0.005241658006395612,0.38580173372164495
us,0.003224682807922363,0.4076207828991718
move,0.0018042137748316715,0.3451494942757567
never,0.0025362185069492883,0.32456796602270643
color,0.0013932690900914809,0.27972021191941887
buy,0.0020501036196947098,0.27704376369416506
drink,0.0015502617909358097,0.27394794790720156
kid,0.0017176706057328444,0.2466914440361837
even,0.0014310964318208915,0.39895794522259787
which,0.002121713103317633,0.3436844439571306
bed,0.003251263499259949,0.34558265863881754
tape,0.0020560251699911583,0.32260792786749404
green,0.004200469803165745,0.32301479400619737
door,0.005390169159058602,0.38490203237644194
guess,0.0015592854470014572,0.34192530717258873
story,0.002650071073461462,0.26695613282282793
fall,0.002696556922716972,0.335449300118816
milk,0.0017424012933458602,0.2300780626490796
enough,0.0021834938149703177,0.32898060541695795
than,0.004702062178880741,0.38319776740437306
guy,0.002875485353999668,0.34276493618894643
same,0.0025673791766166686,0.35649777356746637
old,0.00609286931844858,0.28471916560308796
suppose,0.0031521136944110575,0.4685422044923844
while,0.0013486605424147386,0.320823052947791
feel,0.0030888680255774298,0.33859963176750385
tomorrow,0.0012535370629409264,0.19221695436471886
our,0.0035855086410746854,0.2890084074203917
bit,0.0037961937487125397,0.31699843700747166
bad,0.0025492076362882343,0.34995297445944606
word,0.0025192978905468452,0.277641965563612
head,0.0031448304653167725,0.30257158141285434
daddy,0.00455397367477417,0.5033814147608077
second,0.0016784595720695727,0.23748166615387312
open,0.00387274748400638,0.40160747896909377
love,0.0034946607005211616,0.3485255550064932
hello,0.0030759263038635256,0.23722987032742215
dinner,0.0018419500054984257,0.2695128853810984
their,0.003423329009566196,0.27842551908895863
wow,0.0029984839034802985,0.38271787583884065
juice,0.0018082283161304615,0.18412664238106513
hard,0.002041504300873855,0.3009162560938592
mouth,0.0024227119154400295,0.2685284087626685
might,0.0017191752409323668,0.23896457190965104
forget,0.004406874378522237,0.38876381168972307
out_of,0.003874450922012329,0.37310246949741643
wear,0.001219353368205409,0.2229178157424455
break,0.003945626710590564,0.38008495226797334
red,0.0026136163403006163,0.25510893305918747
close,0.005836696196825077,0.4371002890331851
stuff,0.0025862408311743486,0.24910074805261773
honey,0.0019069378440444533,0.39632995755805667
fly,0.0032981977318272447,0.41550759465551323
later,0.0017995003497961795,0.26754354976187156
moon,0.004868602430498278,0.5917176286320005
toy,0.0021399974822998045,0.24355419730247563
picture,0.0020115435123443603,0.3138915060389439
gotta,0.002031314704153273,0.22750400374393598
new,0.0021843650402166904,0.2838665835043602
year,0.0014175016146439773,0.28655350617165576
sleep,0.003685284744609486,0.35465788917932406
everything,0.0027636289596557617,0.45349126975427034
wash,0.0021974410329546248,0.3089844669702445
live,0.005007836325415249,0.31478965792951064
six,0.002277220550336336,0.19692946713313741
until,0.003543706238269806,0.3638796836706678
hot,0.0024597377612673,0.33811821146864274
different,0.0024247129758199057,0.3157213340881775
fish,0.009212453623075743,0.5705308624509842
cut,0.005007740329293644,0.3556024693606946
throw,0.0016239254902570676,0.2643889264064907
light,0.003189388910929362,0.34561335090755085
friend,0.002755619861461498,0.4343165722903469
week,0.004381225955101752,0.4360155593542362
whole,0.003040569393258346,0.32198646230731465
caterpillar,0.005504023570280809,0.37496666405423373
cup,0.0016475127023809096,0.23804020500736345
cold,0.0024043423788888112,0.24530458025964597
ahead,0.0025315039298113655,0.33353548728006455
write,0.001619112491607666,0.2776249486982364
lot,0.002461138609293345,0.3156970069708822
though,0.0017788164755877327,0.3116220960145345
foot,0.0031428102290991583,0.3618864676148822
egg,0.006719339225027297,0.714193356348842
sound,0.003351097447531564,0.33624550476558956
paper,0.002379626938790986,0.21656532287168884
part,0.0033227226563862394,0.35977153313402066
chair,0.0019991108349391392,0.2633694598885318
hurt,0.0020925113649079294,0.23991103372685785
yet,0.0022710412740707397,0.3044003697947967
nothing,0.003316192065968233,0.4045018819679709
place,0.003911961615085602,0.45030515171373997
child,0.003968958501462583,0.4689971286508652
yep,0.0055045139405035205,0.42060272482617966
great,0.0032687664031982424,0.38872942543913236
everybody,0.005177559171404157,0.529505002646822
always,0.001527399588853885,0.37895057189320547
side,0.0035447925329208374,0.3574537584415063
idea,0.0034502097538539342,0.4043593724487463
game,0.003005818084434227,0.32417373046031017
mine,0.004548512600563668,0.3745318364619915
end,0.003140866756439209,0.40591975518588375
sorry,0.0021767202350828382,0.2787641596969732
uhuh,0.0067789220809936525,0.5651752569175263
probable,0.0023216143250465392,0.36635941344929823
yours,0.004879131128913478,0.45595296532602325
somebody,0.003696267945425851,0.42711567522828164
anymore,0.005953073501586914,0.655315534993403
hat,0.0025700402982307205,0.28700236769178755
bye,0.006154942101445691,0.36948823762701577
mom,0.0025063428011807528,0.2909838118055872
record,0.0016397322927202498,0.2826273957717659
yourself,0.003622006147335737,0.3158118016300845
inside,0.005395181668110383,0.5516716892900217
owl,0.006389150113770456,0.5608773992779976
eye,0.0027482137084007263,0.31997325085804285
must,0.005621549818250868,0.535599266753706
yesterday,0.0021547760282244,0.3807562105233039
touch,0.003985711506434849,0.3613975938780932
teach,0.0021696428457895914,0.39940966027381797
eight,0.00022303006228278666,0.21790912725707778
tonight,0.0024319812655448914,0.21384080754933654
blue,0.0021584797650575638,0.2153941866778447
pull,0.003960747378213065,0.4103247854308575
ten,0.0011429011821746827,0.23692541260541722
ever,0.006078313078199114,0.5414366773362944
hair,0.002361012227607496,0.2986126349307966
jump,0.005401472250620524,0.4284208189880029
already,0.0035550621422854338,0.33820328531565336
thank,0.0034273266792297363,0.3741786222193615
cake,0.002007660766442617,0.29938592901345973
push,0.002820765649950182,0.3319945714694921
almost,0.0033644743454761994,0.4357701781027654
face,0.002619472043267612,0.35909502981610897
miss,0.0044465628830162255,0.5632808183417759
twenty,0.0017551605900128682,0.18792228675315703
sing,0.004910847172141075,0.35623583488788424
fine,0.004271522546425844,0.5209019043444223
care,0.0050513665927083866,0.4815533360397606
money,0.003935824741016735,0.45190748923412727
shirt,0.0034394413232803345,0.2972153116408224
stand,0.0028152256398587612,0.3281199070545312
together,0.002324087279183524,0.32829571639083766
stick,0.0026013274346628496,0.32701329405035784
catch,0.007073065409293542,0.46730535415852437
orange,0.002599945574095755,0.34419132795505325
excuse,0.0031854895984425266,0.35385909562920903
under,0.0023109027833649607,0.21917545359302693
ice,0.002298829348190971,0.30932040898457736
outside,0.00305248358670403,0.3089238798054611
animal,0.00399278016651378,0.30070379781061773
seven,0.0006546001685293097,0.21380516020751994
coffee,0.002741377353668213,0.31251813958940844
top,0.0026853833879743306,0.28590116057262194
floor,0.003075162046834042,0.30691300679950306
clean,0.002412940561771393,0.3193492616739486
beautiful,0.0034851602145603727,0.49527833021651224
shoe,0.001813429594039917,0.3376615659419262
hit,0.003005217422138561,0.2556337058217255
apple,0.0020892779032389325,0.3387998084420514
taste,0.002195937292916434,0.2718451219875664
wrong,0.0038678194537307277,0.30057029820930403
chicken,0.009294551152449388,0.5104354928755388
every,0.003633602460225423,0.3860506420425651
tree,0.0035435966082981653,0.4409799381326589
cookie,0.0020050242029387376,0.2647232972554895
finger,0.002983100903339875,0.30426740313019784
number,0.0025154214638930103,0.30757575928204006
nine,0.0014870365460713704,0.25832107204727894
thirty,0.0011634528636932373,0.19316132493120863
ball,0.003379508852958679,0.2844183879903477
box,0.0031145023448126657,0.2766096406915849
card,0.003069006163498451,0.3203448442536698
tire,0.004260369037327014,0.42655310451108286
small,0.00562097053778799,0.3837474807442991
fix,0.0024356979590195874,0.37127923702796384
set,0.0031515632356916156,0.38197993604079394
bus,0.0048995060580117366,0.4374511540153381
change,0.0057813723882039385,0.49151948192807715
rain,0.0064365723553825825,0.4378282707942789
lose,0.004198584705591202,0.43015446061323404
happy,0.0037761926651000977,0.392951926547336
store,0.0022385062709931406,0.2017837248465344
may,0.004997569503206195,0.3733571026746645
sometimes,0.003330550695720472,0.41757326492059543
build,0.004337780816214425,0.3245156411066502
plate,0.0025260966075094124,0.3410505927067674
got_to,0.0021124567304338726,0.33413663978426544
fast,0.004273604601621628,0.34625321727958425
few,0.0013890617034014534,0.26759265436879476
cream,0.003312937591386878,0.2937692383964664
drive,0.003460455399293166,0.3044030344062745
front,0.004311923682689667,0.3757446959012859
matter,0.00407026822750385,0.3157431731372351
anyway,0.0030408221132615034,0.5193320747943441
chocolate,0.0008233785629272461,0.2415589005325922
wonder,0.0024186637666490343,0.3239697868118726
a_lot_of,0.0015109841888015334,0.3515307683884049
meat,0.0030568382319282085,0.3309082070115492
win,0.005895799712130898,0.41477590936136355
glass,0.004655860151563372,0.43979502712865937
bird,0.0031464193016290665,0.3711881434158263
leaf,0.004348060062953404,0.4555134155322683
bag,0.0028500114168439595,0.31071057641248323
nobody,0.00459810346364975,0.4036454832010483
cheese,0.001804100615637643,0.26620530685603216
block,0.004155651215584048,0.3616496932818746
grow,0.005667480555447665,0.3343511637036407
own,0.0032052908624921527,0.355194969829288
tv,0.006045604745546977,0.5232822444126173
quick,0.009836855772379282,0.7213540484536767
cool,0.0038963572399036304,0.4745456427276431
party,0.0028588330304181136,0.278986266914809
silly,0.00270606449672154,0.3707448726622208
ring,0.0071873870389214875,0.36643659221854286
tea,0.0019297485168163592,0.29840439423566634
favorite,0.00279531555791055,0.19768301501506913
either,0.00179976224899292,0.4510165707592033
phone,0.0024377240075005423,0.13462103842783946
hole,0.005046552419662476,0.43520370231621064
lunch,0.001375872513343548,0.2057834462532887
both,0.0029586851596832275,0.4157183342307117
meet,0.005670458078384399,0.5198971233884281
bread,0.0035418272018432617,0.3947715314224065
cook,0.002374376311446681,0.36363295054130096
lady,0.004793163802888658,0.5008760301068752
tooth,0.0035010082968350113,0.2626593419008103
ease,0.0029238104820251466,0.3571598629216062
blow,0.004908234984786423,0.3419559457683301
understand,0.0028655035742397965,0.3175518536184768
dirt,0.0033852726221084593,0.3749854627584951
half,0.005301191806793213,0.37603518936645874
usual,0.0016582868993282318,0.406016085888514
space,0.006820658842722575,0.6563993265903727
anybody,0.002031929565198494,0.37976032538576554
letter,0.00030509701796940396,0.26159379367977276
draw,0.002243990699450175,0.43625141139646084
count,0.0054952700932820635,0.41509087176236314
cry,0.005296894797572383,0.42905541217640863
laugh,0.005094139740384859,0.3865433435380744
brother,0.00175525082482232,0.17883913680975394
song,0.004870583271158153,0.33635629661167366
dinosaur,0.00226513427846572,0.3175723608845846
warm,0.004968659297840015,0.36674854856964223
special,0.0058895665056565225,0.5482515045034301
mess,0.003383249044418335,0.39584474895307753
yellow,0.0047461121313033565,0.4093131302472164
supper,0.0019965653236095724,0.2004411603192482
butter,0.0020421743392944336,0.2958218501474291
balloon,0.011214901294027056,0.7010394211214281
quiet,0.003194677107261889,0.3569240874697631
street,0.0047115394563385935,0.418717047259771
dance,0.004240283966064453,0.4461235435989147
chimney,0.011941273212432862,0.6454621009771178
nose,0.002221507054788095,0.313869200170821
soon,0.003189283173258712,0.39409497776977287
couple,0.0012086999827417835,0.223208440469867
interest,0.003759181813189858,0.42461323845646015
noise,0.0038607086454119,0.4089189578822958
o'clock,0.001738285476511175,0.15707948820769635
spoon,0.0018393546342849731,0.27211167512281165
white,0.0028295376721550435,0.27250001695275416
dress,0.004921031720710524,0.5139838742269065
microphone,0.0031664520502090454,0.3420040409080486
ear,0.0024323821067810058,0.3472648026469647
learn,0.0022219256921248,0.28462365265234413
potato,0.0022667954707967825,0.3671556865664982
father,0.004092731475830078,0.3380783601509234
sun,0.006908846623969801,0.3764957279032275
ride,0.0033727511763572693,0.348329899884386
fire,0.005743430506798529,0.35064957740396097
sister,0.004070839574260097,0.34423251927489174
coat,0.0019893571734428406,0.23411972625929967
movie,0.00549951737577265,0.44053634816422527
fat,0.004958674763188217,0.3810648711699953
helmet,0.010401769326283382,0.5933958765428745
hurry,0.008447941392660141,0.5972689595795961
paint,0.0037647872357755093,0.3744306539996809
left,0.004765490690867106,0.3374422319630601
hope,0.001430548940386091,0.3410936047738118
mind,0.0030597412224971886,0.4511694099673049
kitchen,0.006938833939401727,0.49887742156519543
fit,0.0034252060087103593,0.27040179839317513
park,0.0030078391234079995,0.374078239616511
line,0.003238105004833591,0.3898809140123448
page,0.0020934840043385825,0.24816540148376964
believe,0.003714990284707811,0.481492832633298
scare,0.004407153047364333,0.3466486698898371
pig,0.00838938047145975,0.4772464891359568
problem,0.0022336565531217135,0.2720460884744885
shake,0.006972836596625192,0.396973537020346
high,0.0021745810906092324,0.3273006936239157
check,0.0031089186668395996,0.29836301559687295
hang,0.0017287277040027437,0.28151688837953104
spell,0.00045530923775264194,0.21845137991185504
loud,0.0031174739201863606,0.3666958630018472
late,0.0019229544060570852,0.3069330276767125
fight,0.006005525588989258,0.42205232523350567
thanks,0.002036873371370377,0.2888102709828686
voice,0.00325683973453663,0.3401704289109986
careful,0.0026230143337714965,0.29756621103410674
leg,0.0018399112364825081,0.3083805681385694
worry,0.0027101635932922363,0.42993021425405786
job,0.003604044516881307,0.36502060880074605
ahhah,0.005375559987692997,0.6524266915267196
bath,0.005234547787242466,0.3853912479729876
full,0.0049247322855768974,0.39896248196251416
sugar,0.0023852717131376266,0.3829791902074524
drop,0.003429519824492626,0.44709470844119503
rest,0.003246312482016427,0.3817244634711138
cause,0.0020573288202285767,0.39681821069984413
corn,0.005530044436454773,0.46738302792220765
hide,0.004381667483936657,0.37347880855169036
once,0.005431214400700161,0.48319529647281523
bet,0.0024709561291862935,0.4220388495532763
alone,0.0037854078568910297,0.4135535662403831
past,0.006099000121607925,0.6590581993521162
wet,0.0023716092109680176,0.22113659274727637
candy,0.0019742096624066753,0.3283153316196784
oops,0.0040905459507091626,0.48449055063450175
bump,0.01089493570656612,0.5244196850440049
nope,0.0026885386970308092,0.3709141993710068
since,0.002756185829639435,0.4317209287150402
pretend,0.0027990409306117466,0.4455339146571998
rice,0.001980334520339966,0.47029802828781675
point,0.008281234148386362,0.5702720942229607
star,0.007553167343139648,0.4481172979456435
question,0.0025207214057445526,0.35933105328001835
train,0.005531500125753468,0.45569606365902593
class,0.002732272148132324,0.47923819412652446
whoops,0.0028358977288007736,0.3772209432425916
pop,0.008602927128473917,0.4801164744598755
bite,0.005936943567716158,0.34807775241728256
hour,0.0022648021026893898,0.32043534344550895
lay,0.005035774274305863,0.4850863383754598
doctor,0.003343049556978287,0.4056214079387861
corner,0.007582899771238628,0.589848675045656
horse,0.004756634434064229,0.5082785864197462
pocket,0.004510834813117981,0.39477988098857975
yup,0.007537772258122762,0.4967549793303303
each,0.0037389758386110004,0.42384504017519786
breakfast,0.003047241104973687,0.22392006736601588
able,0.0031764388084411623,0.3336260705070567
dear,0.003311145305633545,0.4618735512590144
roll,0.006282703951001167,0.46310194698117646
wave,0.005670058099847091,0.5041553452789876
far,0.0019849100533653706,0.26056263726547313
snow,0.004492921488625663,0.47228440774724767
has_to,0.005187443561024136,0.5918954228865552
monster,0.0074538178741931915,0.5088735184205675
pair,0.005551560057534112,0.6009892632053752
someone,0.002756968140602112,0.41422569413316523
actual,0.0012109257556773998,0.3544827878698308
pass,0.005541576279534234,0.5250920835237243
black,0.005673204477016742,0.39649426197859516
window,0.0026505318554964933,0.298580035460734
figure,0.002057061475865981,0.33554508664155713
soup,0.0018245863914489746,0.18921732955617132
stair,0.005493711022769704,0.5831381387236131
cover,0.003522058895656041,0.3745049312415246
bowl,0.003317508005326794,0.3897119765527717
wall,0.004605748151478015,0.42953605731454625
without,0.0027445069579190985,0.3254832959145738
picnic,0.007248370086445528,0.47354954127617455
behind,0.003378324648913215,0.3381817656352477
most,0.0034591725894383024,0.3074382510006619
early,0.002685946226119995,0.2729035276958429
bone,0.009163511210474474,0.6006943559316555
cloud,0.0052786096930503845,0.5290151844124105
o,0.0007265585440176505,0.12512648491920975
along,0.006448666839038625,0.5626069704895378
sort,0.0023702959860524824,0.4007659149378042
bother,0.0019196327775716782,0.3863163454376135
rock,0.005084231495857239,0.443527898169254
soda,0.005256286689213344,0.5064604161571704
carry,0.0048965927627351545,0.38025994659319995
bottom,0.003266051411628723,0.3936341223364579
quite,0.003104546003871494,0.5502001978172297
tie,0.0026353448629379272,0.4063947265053074
pour,0.0027473941445350647,0.23034252969557611
himself,0.005107413781316657,0.4352361158600281
tall,0.005772315403994392,0.40258433856993814
flower,0.004702735278341506,0.5596105728994278
sick,0.0046178922057151794,0.4615248497770802
building,0.0032722870508829754,0.35346945281779474
spill,0.0033852804091668897,0.22571719009243307
tiny,0.008023387399213067,0.47516016789036475
whose,0.003045911298078649,0.44823147951729436
save,0.003132302914896319,0.3735030038326157
hundred,0.008063713709513346,0.6035071989911542
e,0.0005111625561347374,0.11794153285182019
answer,0.005369821563363075,0.538368378764682
trouble,0.004703162045314394,0.4188825733792143
pay,0.0035872583587964377,0.40611305252453467
climb,0.0030184427897135416,0.4249206111500917
hum,0.007555940876836362,0.6713573338011788
plant,0.0034658571084340414,0.34742351171545693
upstairs,0.003167849447992113,0.37232606600386053
jacket,0.0017457814777598662,0.3072696182589477
also,0.0046395939939162315,0.4372740336780363
button,0.0033137251933415732,0.3352473659715045
swim,0.005057062163497462,0.3914818259156
boot,0.007044871648152669,0.5983457649369497
reason,0.0029230829208127915,0.4780269277255933
myself,0.0035471882138933455,0.46271657138726074
truck,0.003904548975137564,0.2396163349302326
napkin,0.0019255297051535712,0.261349304432677
fork,0.0037388223590272846,0.359506710769139
seat,0.0031215716153383255,0.2882240115658403
everyone,0.007149922847747803,0.6107683761533075
doll,0.00429675093403569,0.3653308376506895
saw,0.0046029441496905155,0.3972446955347344
airplane,0.007531271261327407,0.5775669387771554
kitty,0.006404421159199306,0.5227695238241412
knock,0.0032660252339131125,0.33134282316077857
wish,0.004673071396656525,0.5692966503094363
brown,0.003566723210471017,0.3651337802856778
wake,0.0028635140727548036,0.30697221373830774
bottle,0.004915136843919754,0.4518931850301
speak,0.002567736002115103,0.35060175801667115
tail,0.0036357024620319233,0.4309053458069094
clothes,0.0020971689905439103,0.27933192712534627
afraid,0.005396447247929043,0.4556208699417359
teddy,0.013877233862876892,0.6420597834158075
god,0.004463805602147029,0.5127943522256291
shut,0.00473557527248676,0.4551027610164141
zoo,0.005979545414447784,0.3443852349954881
frog,0.010990106633731298,0.5469398703211077
such,0.002725539980707942,0.3487108372774882
dessert,0.002117621047156198,0.24568256353574158
telephone,0.0040950775146484375,0.3244924747754476
so_that,0.002278482302641257,0.3693797601614216
strawberry,0.0009908548423222133,0.2479714333910802
present,0.0031275710751933437,0.41903481159803013
cow,0.004033987522125244,0.4235287110464644
instead,0.00410227242269014,0.44331564519741506
cute,0.002708112820982933,0.26921037777053514
purple,0.0024064215453895362,0.29480936071155683
wheel,0.004379419343812125,0.41902014453980985
middle,0.0060869928668527045,0.3888770000718753
whatever,0.004648708063980629,0.46577439770046813
oh_my_goodness,0.005432352423667908,0.639649663036617
bean,0.002463502809405327,0.3859572501926002
feed,0.0036357659282106342,0.33085500616922103
bunny,0.005164116621017456,0.4353659765607616
circle,0.0030531795585856717,0.4633744501496626
pie,0.0023880302906036377,0.44442239130687855
shall,0.0024492817047314765,0.4780651165239853
sandwich,0.0023669813360486713,0.34861837692556863
puzzle,0.0033761631040012136,0.43306732656616187
summer,0.006909935638822359,0.393735805460699
