,local,global
kitchen,0.007557177182399865,0.5404391471710281
cow,0.004666609764099121,0.31690700828425844
scare,0.004949523556616998,0.4032917178083263
someone,0.004228155355195742,0.6057558694087597
bottle,0.007049657147506188,0.5532403666550292
street,0.006137716770172119,0.41147857315923597
movie,0.005079629628554634,0.4277347380298069
wet,0.0027004071644374304,0.28105849258645343
ooh,0.0037977780614580426,0.4395573077976319
bite,0.004661040870766891,0.3471692216787874
high,0.003048979573779636,0.30661881188956785
flower,0.0030874466073924096,0.36990562100989177
thanks,0.0052926560928081645,0.5000563844796363
o'clock,0.001819972481046404,0.26823788851702957
neat,0.0039483577013015745,0.36252235760480267
arm,0.0024242935509517275,0.3529657964123698
carry,0.004521529520711591,0.36393185803263084
balloon,0.007590493330588708,0.5254441372036456
loud,0.003554358084996541,0.46937897885268753
sugar,0.0022828308018771086,0.39194822950568675
supper,0.0033438485115766525,0.36885342755570183
understand,0.0027138167811978247,0.3970115150441511
knock,0.004419719471650965,0.3437573730066785
aye,0.0034756362438201904,0.45975446203976367
pay,0.0027845402558644614,0.42269749669590406
check,0.004910659145664524,0.5257902710142781
left,0.006071548712880988,0.4928684477333761
puzzle,0.0030922938037563014,0.36444058183468564
clothes,0.002188971813987283,0.30321996799531326
tiny,0.007528956859342514,0.43585312859319625
rest,0.0052510340039323014,0.5075422272855249
meat,0.001898913614211544,0.37798934440033416
fight,0.006662716865539551,0.44670676586925095
space,0.009099077847268846,0.735734022913324
believe,0.005258982118807341,0.5142783980921033
trip,0.007092006278760506,0.476923713010447
present,0.003046514356837553,0.3357702037025877
tail,0.002877268099015759,0.4512202448134629
late,0.006768926978111267,0.4194300505966856
past,0.005353106392754449,0.6007262373588574
bean,0.0032690149896285113,0.5307442733760879
microphone,0.003797422956537317,0.3352882174363171
dance,0.0048172512362080235,0.5198785225525133
fat,0.0042305439710617065,0.4540544607597756
worry,0.005092168226838112,0.4855283334465592
butter,0.0018636307546070644,0.3636557168145109
rabbit,0.004057717950720536,0.46110442344457825
poor,0.0030416250228881836,0.4404519127201797
doll,0.006227312903655202,0.535005759806061
yup,0.007745112433578029,0.6558201910790649
track,0.0029844252959541654,0.34789069802406913
ma,0.002857507886113347,0.49851568484568654
potato,0.002267885852504421,0.43972216309164536
garden,0.009086215496063232,0.48449051987601877
bump,0.007478265993056759,0.36609762099485754
hide,0.0027684648831685383,0.4556468236943094
hurry,0.007225655740307224,0.583895147689278
cause,0.003630371470200388,0.4878251245956118
sick,0.004795210229025947,0.4272314513792883
hour,0.002193547528365563,0.28939964438628984
och,0.004043519496917725,0.4833935337824423
mouse,0.004753609498341878,0.5885223894212795
building,0.0030207037925720215,0.36420922825295854
whoops,0.0019534620745428675,0.2693031555898373
duck,0.004591356962919235,0.41866576877954753
chimney,0.007356812825074067,0.6479184899075541
bowl,0.0021429378539323807,0.3977710375271921
far,0.0036635321955527027,0.4709961098771739
road,0.003146537419023185,0.45712110410028484
save,0.0044555220848474745,0.45300451920498885
seem,0.004099418719609578,0.3953739163839596
machine,0.006240329959175803,0.6270627361295807
saw,0.004753771755430434,0.503721621254464
brown,0.005977227244266244,0.6497545170865311
without,0.00515403634025937,0.5497851412933688
behind,0.003035789535891625,0.46258738563982515
coat,0.0014414899051189423,0.3336490464387639
since,0.0033937909386374736,0.4817136331537375
interest,0.006273511917360367,0.4312258793907676
star,0.006503186907087053,0.4217447299365672
point,0.00944692918232509,0.6358273289968023
kitty,0.005552561953663826,0.47396114695775793
lay,0.004700666124170477,0.42277062789145947
upstairs,0.005143651456543894,0.34735224116113284
each,0.005811718248185657,0.5899719951350095
spell,0.0016171077887217203,0.36095540442257656
rice,0.0025859959423542023,0.3695921769157623
brush,0.003646125053537303,0.27071030529855744
nursery,0.003946700821752133,0.4373711589478413
middle,0.006572778522968292,0.4542811246555535
spill,0.002511527608422672,0.25236458733450906
strawberry,0.00209400388929579,0.3585663658444608
helmet,0.005577286084493001,0.5066217907959487
you_know,0.003953241068741371,0.4025542501188718
slice,0.0011115690072377522,0.16573253127105148
slide,0.0035022997856140135,0.45518884916870483
corner,0.006811821782911146,0.5333719144258999
cover,0.0043621047949179625,0.4987780530064556
wall,0.005253697142881506,0.3686917440483036
sausage,0.0021004907546504853,0.37375102652253633
such,0.00263265949307066,0.38629318820542136
father,0.0049284638897065195,0.6320053437234878
stair,0.0056423442117099105,0.4334733020600907
teddy,0.007070095198495048,0.5851462722671249
pour,0.0023671677035670127,0.3094254491683822
trouble,0.0064865704625844955,0.5467172411813614
question,0.004061824083328247,0.38390558405257424
class,0.002869200247984666,0.5003228423598196
early,0.003835880756378174,0.4326001764962025
corn,0.005900510719844273,0.6844576511862062
wind,0.003234321580213659,0.41550668623010256
straight,0.0050421903530756635,0.5811351553403717
shake,0.007120180130004883,0.4793205339091907
most,0.0061941080623202855,0.4793683575623867
climb,0.0026555974036455154,0.4110172090233687
voice,0.005240980216435024,0.43960692296271686
wake,0.0029930626904522933,0.2876739268368158
somewhere,0.0054479467457738415,0.4630586007856632
pass,0.0069210874406914966,0.517838696517221
shut,0.002409309148788452,0.3162676527321766
alone,0.004615496366451948,0.4310442943318682
hundred,0.0063323401487790625,0.5412456727373345
purple,0.0038400418830640388,0.5198042145716908
oh_my_goodness,0.003740736666847678,0.5006252972382046
feed,0.002784962003881281,0.27487600778030474
monster,0.006456820028168815,0.6166068378959622
also,0.005141487717628479,0.6456773513225098
engine,0.003064364194869995,0.35278579501473806
bone,0.006128078904645196,0.5844551457525937
candy,0.0026349822680155435,0.46900885491870004
snake,0.009592045908388884,0.5495586550271029
pound,0.0024163969631852775,0.4464862264314843
