,word,category,lexical_class,period0,period1,period2,period3,period4,period5,period6,period7,period8,period9,period10
142,turkey,animals,nouns,0.1288311658974956,0.2463778594606801,0.19412897099905155,0.1526083587668836,0.2144413363188505,0.18874659975990654,0.2759312248788774,0.09818468161392957,0.15323619628325105,0.25801505305265127,0.33509730994701387
143,turtle,animals,nouns,0.23545695409963005,0.31298279566200155,0.20757616348564625,0.11824717335402965,0.16555713973939418,0.21823181015880486,0.3191998748108745,0.22126735335117892,0.17303874073550105,0.1338599462993443,0.19218683517292925
144,wolf,animals,nouns,0.14291806872934104,0.1511762211099267,0.1803884939290583,0.094484429853037,0.14396405820734798,0.23839666694402695,0.13600419042631984,0.17582208318635822,0.09443155489861965,0.17682873960584403,0.27888109982013704
145,zebra,animals,nouns,0.20147339461578262,0.25808282843545866,0.2534119945950806,0.15295145120471715,0.09532407230060351,0.1690293309278786,0.25929231907388095,0.24881505630910397,0.15010155364871025,0.07888835733756423,0.07015254916623234
146,ankle,body_parts,nouns,0.0,0.14329264764674007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3203916668891907
147,arm,body_parts,nouns,0.21328177433460951,0.23949314542114736,0.19685480389744042,0.21294593401253223,0.2160604579374194,0.22180454339832067,0.21741688176989554,0.20659104343503715,0.14321566838771105,0.19802951365709304,0.30197846964001657
148,belly_button,body_parts,nouns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
149,buttocks/bottom*,body_parts,nouns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
150,cheek,body_parts,nouns,0.20854360858599344,0.13358302935957908,0.11653126422315836,0.09510395899415017,0.1320680882781744,0.15483311731368304,0.1470015302300453,0.10708029046654702,0.14741756692528724,0.1503690807638984,0.14286551899031588
151,chin,body_parts,nouns,0.20114266369491815,0.3054712422192097,0.20410263303079104,0.2898771844804287,0.31505829840898514,0.26857530400156976,0.3487221226096153,0.2873971823602915,0.2969694726169109,0.20057957004755736,0.29767275327130366
152,ear,body_parts,nouns,0.2929413665086031,0.2686251666396856,0.22027567261829972,0.21905139237642288,0.2779127500559154,0.2104633765295148,0.3335458435118198,0.28323596306145193,0.2884039618074894,0.20745247108861803,0.3022255597636104
153,eye,body_parts,nouns,0.19243101524189116,0.1964141528122127,0.14459757526454173,0.2174603372812271,0.25194529326338516,0.21697807163000107,0.24239652305841447,0.22730749435722827,0.14470263598486782,0.18358426094055175,0.20763210467994214
154,face,body_parts,nouns,0.12631616331636905,0.1746541541069746,0.14557583685964345,0.18050235137343407,0.2118427563458681,0.16071546599268913,0.1604986682534218,0.15882821269333364,0.1769485231488943,0.16827852111309766,0.1901444848626852
155,finger,body_parts,nouns,0.237908292748034,0.30278846584260466,0.23905054945498705,0.26169058298692105,0.3544431156233737,0.21754868514835835,0.28354199677705766,0.2319420039653778,0.22239085156470537,0.22402314506471158,0.27624414339661596
156,foot,body_parts,nouns,0.18097250796854497,0.22306706979870797,0.18293846007436515,0.203429433144629,0.25331287905573846,0.1634372014552355,0.19815199822187424,0.20246484968811274,0.18577273981645703,0.15364643577486276,0.21906528500840067
157,hair,body_parts,nouns,0.23463507663262517,0.24009026400744915,0.1828792453277856,0.21247199922800064,0.2538975175274046,0.23927511982619762,0.274514739587903,0.27656016387045385,0.2473195843398571,0.26685388050973413,0.27378928773105143
158,hand,body_parts,nouns,0.2430741995573044,0.24680821672081948,0.2084396928548813,0.2321310883387923,0.25925897881388665,0.19818309545516968,0.22947740312665701,0.261556638032198,0.2616015510633588,0.19813723172992467,0.21767474990338087
159,head,body_parts,nouns,0.16808164413822324,0.21056411899626254,0.18802514839917422,0.18779568672180175,0.22176860719919206,0.1814487064257264,0.17297319695353508,0.20212776008993388,0.16144013218581676,0.19927452206611634,0.21109334928914905
160,knee,body_parts,nouns,0.16047981940209866,0.17983191329985856,0.16808362323790788,0.2539269678294659,0.28588622249662876,0.17908786293119192,0.2688591983169317,0.25425233524292706,0.18138593770563602,0.19422630686312914,0.3261686619371176
161,leg,body_parts,nouns,0.20010475143790246,0.2846311919391155,0.23147268518805503,0.2852832306176424,0.2999484454722781,0.26004107035696505,0.3301554165780544,0.24806925524026155,0.2942811409942806,0.26017743572592733,0.33363482654094695
162,lips,body_parts,nouns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
163,mouth,body_parts,nouns,0.21826517973095177,0.25266765579581263,0.20057730749249458,0.24936255477368832,0.26835971623659133,0.2158281497657299,0.2900270141661167,0.22448162138462066,0.24045928195118904,0.25439886301755904,0.2729431813582778
164,nose,body_parts,nouns,0.28458610717207194,0.2958831455558538,0.29645256102085116,0.3240764386951923,0.3601883456110954,0.28707239888608455,0.39000866934657097,0.32442199885845185,0.317841836810112,0.28792444057762623,0.3381954003125429
165,owie/boo_boo,body_parts,nouns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
166,penis*,body_parts,nouns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
167,shoulder,body_parts,nouns,0.1506758416561704,0.23075007013976573,0.1437367293983698,0.20842997077852488,0.24677172712981701,0.0,0.22678737938404084,0.13916597785428167,0.21321857618167997,0.0,0.331326044164598
168,toe,body_parts,nouns,0.22501226365566254,0.3259011313319206,0.23623175593093038,0.25648125670850275,0.37129440119391993,0.1551030166912824,0.33598497584462167,0.2401701096445322,0.2386394865810871,0.1331972062587738,0.322549794241786
169,tongue,body_parts,nouns,0.16867114873602987,0.2118095990270376,0.15551827533636242,0.20831400267779826,0.23115222175654612,0.20377539368346334,0.22579258009791375,0.2090928765013814,0.19527262467890977,0.2009528093971312,0.25275515392422676
170,tooth,body_parts,nouns,0.21373779561958814,0.2549681570380926,0.15097571625374256,0.18770678527653217,0.2725580260157585,0.18019214272499084,0.23113309778273106,0.23348061311990023,0.17937508107800232,0.23127546068280935,0.24737707935273648
171,tummy,body_parts,nouns,0.2564615376293659,0.2410152766853571,0.21864317902363836,0.21281335381790994,0.2180579323321581,0.2628390111029148,0.32023647539317607,0.2680658983066678,0.25886132530868056,0.2605968777090311,0.3217524722218513
172,vagina*,body_parts,nouns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
173,beads,clothing,nouns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
174,belt,clothing,nouns,0.08678443197693143,0.20570563450455664,0.0,0.07710502366535366,0.15375348273664713,0.214673637971282,0.1825278539210558,0.16758674895390868,0.06615981479224406,0.10576137537136673,0.18216541185975074
175,bib,clothing,nouns,0.20908894801610395,0.2688912244513631,0.2124036352493261,0.2085172425955534,0.20507057114607757,0.1674914329778403,0.22127876156009735,0.12324668224900961,0.13529698354633232,0.0,0.0
176,boots,clothing,nouns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
177,button,clothing,nouns,0.1557388436049223,0.14976811297237874,0.08695727013247578,0.1280419694259763,0.16749983541667463,0.1526625261642039,0.11931178048253059,0.11328940903767944,0.15852925376966595,0.1466126423329115,0.12845087926834822
178,coat,clothing,nouns,0.1959952882638103,0.3195994146168232,0.25314079813267054,0.22387467846274375,0.26810647194322784,0.2197256986051798,0.2241001833230257,0.19516808474436403,0.18794843424111604,0.28556794077157976,0.29921165816485884
179,diaper,clothing,nouns,0.1984914113816462,0.1422693010811743,0.15235441217297002,0.25292640140182093,0.2504491817413105,0.21846558428124377,0.122545535730965,0.20652493238449096,0.158506618719548,0.19202276456512904,0.0
180,dress_(object),clothing,nouns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
181,gloves,clothing,nouns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
182,hat,clothing,nouns,0.27209078736211123,0.2713814936578274,0.22150642704218626,0.24572529722201197,0.258870305120945,0.2862929482012987,0.25476131197065116,0.20343776009976863,0.2091446675360203,0.28843867778778076,0.2646994018240979
183,jacket,clothing,nouns,0.2687626845742527,0.36369424909353254,0.15282068967353551,0.2082285514395488,0.3005263930872867,0.2733671821653843,0.2284456907134307,0.3136125259101391,0.23537173122167587,0.24417978348700622,0.34320129081606865
184,jeans,clothing,nouns,0.16917630710772105,0.2913974191993475,0.0,0.0,0.0,0.09301770590245724,0.0,0.0,0.0,0.0,0.18490151660516857
185,mittens,clothing,nouns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
186,necklace,clothing,nouns,0.22500807572813594,0.10450508489616607,0.0884797726240423,0.17256839461624623,0.16160051877561368,0.18019575867801904,0.17299520100156465,0.23046254105865954,0.1055418930016458,0.18759222496300937,0.10246072933077813
187,pajamas,clothing,nouns,0.24579326547682284,0.2760612294077873,0.23455753959715367,0.2649783384054899,0.2768323102965951,0.16255930017091727,0.23518507045350576,0.21385300476104022,0.21590839978307486,0.21868525668978692,0.3022426295094192
188,pants,clothing,nouns,0.2739483586659557,0.3469195295125246,0.3166293017566204,0.33247778192162514,0.3098386565223336,0.26675796341151,0.3140694238245487,0.2392155325971544,0.2644755605608225,0.3425237637013197,0.3312742609530687
189,scarf,clothing,nouns,0.24925078493025568,0.33068400286138055,0.15382448230919085,0.20406614326768452,0.19775707784451937,0.2764099190011621,0.22298509087413548,0.2778976518660784,0.0,0.0,0.30817047663425146
190,shirt,clothing,nouns,0.3147906370460987,0.2969529557973146,0.2422286354005337,0.2601126054301858,0.27441096380352975,0.26480320990085604,0.3208165531978011,0.2426857089623809,0.24057167246937752,0.31281942315399647,0.38193837631689875
191,shoe,clothing,nouns,0.2605717059224844,0.2725731821730733,0.2750977536663413,0.29740234073251487,0.3247098334133625,0.19716456022701764,0.32140914185179603,0.2877865944057703,0.2361707216128707,0.26965624317526815,0.3574374973773956
192,shorts,clothing,nouns,0.12346902448270056,0.1590433453209698,0.19633914334209343,0.25432344898581505,0.2549801695160568,0.0881700785830617,0.20906752838115944,0.16006559366360307,0.13533727638423443,0.0,0.2635437361896038
193,slipper,clothing,nouns,0.14715291957060497,0.26409382950514554,0.24568369891494513,0.2317107765004039,0.27497017618856934,0.22192876629139247,0.2680677931755781,0.22463390082120896,0.23389037158340215,0.13542187502607703,0.31488472458563355
194,sneaker,clothing,nouns,0.16749698296189308,0.0,0.0,0.0,0.20165617195399185,0.0,0.0,0.0,0.0,0.0,0.2342057293280959
195,snowsuit,clothing,nouns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
196,sock,clothing,nouns,0.310184632986784,0.34733123928308485,0.314836124330759,0.3499169319868088,0.32114253702916595,0.2419392079114914,0.3278806942858194,0.3394198348745704,0.3118288442492485,0.31566415820270777,0.3520876444876194
197,sweater,clothing,nouns,0.2661711683168131,0.142850832523484,0.19785592665797785,0.14284575858006351,0.18418632516343342,0.1833721065428108,0.14780077793531948,0.1625738287344575,0.13137063877657057,0.16869247993454337,0.3604053454963784
198,tights,clothing,nouns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
199,underpants,clothing,nouns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
200,zipper,clothing,nouns,0.13590738628255694,0.16517515764816812,0.0,0.12113589626785956,0.15594757050275804,0.0,0.18421513822517896,0.0,0.18308004606515169,0.0,0.0
201,and,connecting_words,nouns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
202,because,connecting_words,nouns,0.24873647838830948,0.35074210204184053,0.32565125666166606,0.3384138189256191,0.3761425703763962,0.35092888623476026,0.36210434064269065,0.2955065233632922,0.3268999047577381,0.2776529509574175,0.2516556933056563
203,but,connecting_words,nouns,0.3153012290596962,0.44215769359939977,0.39080772250890733,0.36552918349441726,0.36804258823394775,0.36995606794953345,0.3832724802196026,0.4053175367414951,0.3374847680330276,0.3549337048083544,0.3280136227607727
204,if,connecting_words,nouns,0.28411960490047933,0.38901437520980836,0.3058931858916032,0.3573500851267262,0.3243718076911237,0.3469323866069317,0.2851586292187373,0.30006370730698106,0.3364807022245307,0.37051087421806234,0.35140087753534316
205,so,connecting_words,nouns,0.3515833714290669,0.43969358429312705,0.3055921383202076,0.3465839098942907,0.38778094537556174,0.41953116580843924,0.38971266970038415,0.37631348632276057,0.41503071471264485,0.26888749580830335,0.21665008142590522
206,then,connecting_words,nouns,0.26456010655352946,0.24270288920716235,0.3070530692736308,0.3318106821841664,0.2887122912539376,0.3161977173553573,0.23550011445250776,0.28696540311763163,0.320748507976532,0.32862233536110985,0.3043562979437411
207,all_gone,descriptive_words,nouns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
208,asleep,descriptive_words,nouns,0.1545317843556404,0.14787353025749325,0.17263956046663226,0.1332954146752232,0.17368726655840874,0.12107054460793734,0.1770919283851981,0.1534412127453834,0.13895720131695272,0.11680692341178656,0.19424961919063016
209,awake,descriptive_words,nouns,0.11960691906278953,0.14682979751378297,0.1476144317537546,0.15043846387416124,0.13696292769163848,0.11240550017866649,0.18436317872256042,0.10232357945489257,0.11071548983454704,0.17414166979295642,0.13327653540505302
210,bad,descriptive_words,nouns,0.2687727380543947,0.2370168390242677,0.24688417315483094,0.2127431470900774,0.2791402998723482,0.27745778635144236,0.3075317446142435,0.29566169939935205,0.2648790317930673,0.2849161930382252,0.25271811001002786
211,better,descriptive_words,nouns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
212,big,descriptive_words,nouns,0.2210363492369652,0.23001669700208463,0.2177558671683073,0.22099396400153637,0.25199498860165476,0.24410472325980664,0.2554713901132345,0.26344771049916743,0.19809885481372475,0.21965934932231904,0.20199291800197802
213,black,descriptive_words,nouns,0.23534903936088086,0.26184137185153206,0.2278739692349183,0.2890729609876871,0.27507385462522504,0.1972255926579237,0.28734649866819384,0.2867231633710234,0.2913067277520895,0.2955990806221962,0.28342159229673836
214,blue,descriptive_words,nouns,0.3510795894422029,0.3990525191551761,0.28719647536054255,0.3562476888298988,0.3861928299069405,0.2771978756412864,0.38467119751792206,0.3841232316274392,0.3470927428454161,0.2698462031781673,0.36561814360320566
215,broken,descriptive_words,nouns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
216,brown,descriptive_words,nouns,0.3168611958622932,0.3542297474647823,0.28457734341684143,0.26423157045715734,0.33298780061304567,0.19254659581929445,0.3620599638670683,0.34858453469841105,0.27796747982501985,0.32555221281945707,0.24272051100668154
217,careful,descriptive_words,nouns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
218,clean_(description),descriptive_words,nouns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
219,cold,descriptive_words,nouns,0.12850953850688207,0.23432848528027533,0.2244923494756222,0.23973943758755922,0.22763162243523097,0.18949722703546285,0.2421157281845808,0.2308526374399662,0.2171477522701025,0.14750286740147406,0.2596772760152817
220,cute,descriptive_words,nouns,0.293924531066104,0.2667432434856892,0.2043409189209342,0.27880680913987915,0.22568223513662816,0.20973361041396857,0.25087898075580595,0.240245333686471,0.2267700806260109,0.28790197580268506,0.2992626938968897
221,dark,descriptive_words,nouns,0.09955739304423332,0.21841307847123398,0.1302399393171072,0.16591511235425346,0.1590084133669734,0.1609777629375458,0.1884550362041122,0.14442176837474108,0.16021275371313096,0.21157455287481608,0.20555242680405317
222,dirty,descriptive_words,nouns,0.14242120501067904,0.22877100335532113,0.17389900293201208,0.21044681407511234,0.17559312526136636,0.2089617262153249,0.2129526887285082,0.1578417232260108,0.19458952257409692,0.14714700748261653,0.1602899430319667
223,dry_(description),descriptive_words,nouns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
224,empty,descriptive_words,nouns,0.1274246232290017,0.19460005666080274,0.14140870459377766,0.10583846690133214,0.12626982759684324,0.11352365324273705,0.12167555531486869,0.13996503772214056,0.16057823412120342,0.16926684007048606,0.15714570321142673
225,fast,descriptive_words,nouns,0.19544171424288498,0.1715055400505662,0.14154938496649266,0.13330022128004776,0.14872423764318227,0.15834909010874598,0.1487330976407975,0.15872499588876962,0.10148664601147175,0.16442500604316593,0.14168698526918888
226,fine,descriptive_words,nouns,0.10147059464361519,0.10544746666629282,0.14438678547739983,0.16570604827843213,0.15160426972433924,0.13161905345163846,0.11318442123010755,0.1264751953072846,0.15168245565146207,0.09938525683001469,0.13454225757404378
227,first,descriptive_words,nouns,0.08886170242395666,0.12054300888934556,0.07960900576098968,0.14836680671821037,0.13891317591898972,0.12186066061258316,0.10359271360855353,0.11730607081618574,0.10653143983922507,0.12785640234748522,0.1321557839646151
228,full,descriptive_words,nouns,0.09733762210235,0.08474373719409893,0.09212878160178661,0.07463702647429374,0.09085046062245965,0.0565117135643959,0.08182292457204313,0.09988646540376875,0.08559064413420855,0.06309507992118597,0.05815483671613038
229,gentle,descriptive_words,nouns,0.1735954879618743,0.14021267481148242,0.17740021347999574,0.14248603954911232,0.1514585807453841,0.1491326487770206,0.18110428024083375,0.14126404449343682,0.14495198389417246,0.1176057554781437,0.12067715949378907
230,good,descriptive_words,nouns,0.37133243717253206,0.37982041500508784,0.33955944515764713,0.3130156885832548,0.3270372863858938,0.29785867892205714,0.3421736046671867,0.30109583400189877,0.3296429987996817,0.3183986749500036,0.38577998704031896
231,green,descriptive_words,nouns,0.26899714258156326,0.2686254997786723,0.29208276930608246,0.273455573245883,0.2870633978396654,0.24693419635295868,0.3023563824594021,0.2488615071401,0.27284059830402074,0.1867070055566728,0.2895121047273278
232,happy,descriptive_words,nouns,0.29127210974693296,0.2813049660701501,0.2916456650942564,0.21828982271254063,0.23187854569405317,0.22844831310212613,0.24313695095479487,0.2134399376809597,0.21781367361545562,0.2615550314076245,0.19822080470621586
233,hard,descriptive_words,nouns,0.2114823789973008,0.268209420889616,0.18146312162280082,0.23814975805580615,0.20205797478556634,0.22506288774311542,0.25574851110577584,0.23695916831493377,0.26536798030138015,0.18013648047215408,0.16376664228737353
234,heavy,descriptive_words,nouns,0.0870744552659361,0.1185314436688235,0.1751857358030975,0.14725723620504141,0.1807165339589119,0.1516494129318744,0.18809727393090725,0.16942205093801022,0.1382172854617238,0.08973502456210554,0.16087511144578456
235,high,descriptive_words,nouns,0.13287654827888074,0.1045570123475045,0.08318145447410644,0.05602943319827318,0.1195536938495934,0.10662151717115194,0.12151129385456443,0.12634327095001935,0.07210534545592964,0.06728812120854855,0.09916162667305846
236,hot,descriptive_words,nouns,0.1551848029717803,0.17919190463266874,0.19169487860053777,0.20081221675500274,0.18822815613821148,0.19800893324427307,0.22899640682153405,0.2016479266807437,0.22504907250404357,0.2050551078037212,0.21729919947683812
237,hungry,descriptive_words,nouns,0.1310230413451791,0.20501524386437317,0.17060484904795886,0.18025918770581484,0.23118492686434797,0.16589610166847707,0.21971827279776335,0.2246540343388915,0.1628807167056948,0.14480964140966535,0.15420679640956222
238,hurt,descriptive_words,nouns,0.1351654302328825,0.16222803480923176,0.1346997818443924,0.15005603674799203,0.16813540663570165,0.2013047907501459,0.14617900778539478,0.16548208892345428,0.17702089454978703,0.15707356345496679,0.17410760149359703
239,last,descriptive_words,nouns,0.2785593826323748,0.25199672728776934,0.2287794604897499,0.24803020255640149,0.18674561725929378,0.23387954044155776,0.24514662921428682,0.21980295957703339,0.2113691596804481,0.2528790025726745,0.1378192812204361
240,little_(description),descriptive_words,nouns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
241,long,descriptive_words,nouns,0.16003533620387317,0.14907384812831878,0.17183445040136575,0.1433301256969571,0.1661631293594837,0.15288607077673078,0.1617514553014189,0.18237996771931647,0.13276748476844086,0.18365694843232633,0.18603046219795943
242,loud,descriptive_words,nouns,0.18865124165619673,0.14198147368274236,0.2105071697384119,0.20367459375411273,0.15435273925724782,0.22865530010312796,0.21520262584090233,0.17225994104519488,0.18289566098859436,0.1267311094328761,0.18032908234745265
243,mad,descriptive_words,nouns,0.16410856869290857,0.2023312841591082,0.258974789083004,0.16489704580683456,0.1982816665580398,0.19957612620459664,0.22756231855601072,0.22730688452720643,0.23613178233305612,0.23135811947286128,0.251216698830065
244,naughty,descriptive_words,nouns,0.1804809868335724,0.2372427923604846,0.21167206522077323,0.19219835931435228,0.2112462231889367,0.21448332089930772,0.24809511788189412,0.2439053226262331,0.22354701200598165,0.18736081682145594,0.2268772568553686
245,new,descriptive_words,nouns,0.15668685293119206,0.13907095548861167,0.08374533263084136,0.08106164820492268,0.11272885498443716,0.12851179260760545,0.08426159772237665,0.06561250710173656,0.10476836450397968,0.09150934881634182,0.08519007740542292
246,nice,descriptive_words,nouns,0.423118619248271,0.33933935686945915,0.32862183153629304,0.2630162177607417,0.32791406121104955,0.3411443196237087,0.2740957299247384,0.3132606180384755,0.3150034321472049,0.2905816807362594,0.32023224450255694
247,noisy,descriptive_words,nouns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
248,old,descriptive_words,nouns,0.19680973701179028,0.11870093690231442,0.11934137148292441,0.16119580157101154,0.15488332862916745,0.15385120948776604,0.11777077158913016,0.20407890062779188,0.14418072439730167,0.19604570772498847,0.23312447890639304
249,orange_(description),descriptive_words,nouns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
250,poor,descriptive_words,nouns,0.0935747196070022,0.12123205605894327,0.11043937760405242,0.13342838229513482,0.20379810519516467,0.20566399097442628,0.20291126007214189,0.18684541890397668,0.09450110155892999,0.13961807298474013,0.09755913987755775
251,pretty,descriptive_words,nouns,0.3290422001951619,0.33034833348356185,0.25881960164559514,0.25404575280845165,0.38534276112914084,0.25297936573624613,0.28981466218829155,0.24582523629069328,0.33683601319789885,0.29585874676704405,0.3321481190229717
252,quiet,descriptive_words,nouns,0.2047819507945525,0.16027664167708472,0.15259602116420865,0.1689478401094675,0.17023242274789432,0.1414280383847654,0.2187348261475563,0.138196581043303,0.15075764621142299,0.16913161113073952,0.1384058069023821
253,red,descriptive_words,nouns,0.3277698445967154,0.34088682912682233,0.39043733007029485,0.3692420456362398,0.3603337634550898,0.2733593348413706,0.36933743051792445,0.3541750284401994,0.23473578235134482,0.32613700078800323,0.3899130385957266
254,sad,descriptive_words,nouns,0.21037072818726302,0.2247286482076896,0.1892109325155616,0.23485030569136142,0.17022304153069853,0.24664075011387468,0.2586284227669239,0.20655192835256458,0.2528070658445358,0.2698843639343977,0.20183594897389412
255,scared,descriptive_words,nouns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
256,sick,descriptive_words,nouns,0.10991555359214544,0.1813364215195179,0.17809384725987912,0.18981988970190286,0.15791669357568025,0.1842423303052783,0.20128916054964066,0.17784599945880472,0.15595275310701445,0.20344992182952792,0.17852884382009507
257,sleepy,descriptive_words,nouns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
258,slow,descriptive_words,nouns,0.1350069726506869,0.16553384670987725,0.1606836504302919,0.12921178380125448,0.14640940092504023,0.09535739608108998,0.14022716004401445,0.1249147905036807,0.1246695420704782,0.1587242368608713,0.17961043913505578
259,soft,descriptive_words,nouns,0.1659945718159801,0.18782743737101554,0.13748283144086598,0.1526162762194872,0.16313841035589577,0.11542211296036839,0.174073457531631,0.12237067995592951,0.16701643149319448,0.12407899666577578,0.12930077593773603
260,sticky,descriptive_words,nouns,0.1563364002657564,0.2170023649538818,0.19291503485292197,0.21878801845014095,0.16456631533801555,0.16988460984277098,0.21058613564819098,0.1533319264650345,0.1807461516931653,0.20279161389917136,0.19394322940044934
261,stuck,descriptive_words,nouns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
262,thirsty,descriptive_words,nouns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
263,tiny,descriptive_words,nouns,0.20548611804842948,0.22032773573147624,0.16921645663678647,0.18376990240067242,0.20519090443849564,0.18807105338200927,0.23002974260598422,0.18207879583351314,0.14793044626712798,0.1795094722881913,0.16359654539509824
264,tired,descriptive_words,nouns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
265,wet,descriptive_words,nouns,0.11495737276143497,0.2308644460220086,0.12778776241466402,0.18666127929463983,0.18814313113689424,0.1659255434758961,0.22447961959987878,0.18181563382968308,0.18082892777104126,0.15779187940061093,0.20009057819843293
266,white,descriptive_words,nouns,0.3336401626467705,0.3728243892914371,0.2693112511187792,0.3075776415877044,0.37098143622279167,0.2093656424432993,0.3479025673709418,0.3726365260387722,0.29748430754989386,0.3570132969241393,0.3104149173945189
267,windy,descriptive_words,nouns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
268,yellow,descriptive_words,nouns,0.32571325137426976,0.32159711302895294,0.3918751227228265,0.342744732667741,0.2616943184286356,0.28220008239150046,0.3849447145077743,0.3371889061833683,0.3670753199607134,0.3244496088474989,0.32542202714830637
269,yucky,descriptive_words,nouns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
270,apple,food_drink,nouns,0.3558547906577587,0.4322725468211704,0.37396558187901974,0.3726440340280533,0.3307474922388792,0.3408916309475899,0.38266436122357844,0.34326909445226195,0.33802911676466463,0.30505909733474257,0.3829338997602463
271,applesauce,food_drink,nouns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
272,banana,food_drink,nouns,0.3005614593625069,0.31212497055530547,0.25264309495687487,0.3748577117919922,0.2820610750466585,0.30801530280150474,0.3462404444813728,0.30902568753808735,0.30932375565171244,0.31300843637436626,0.35254828408360483
273,beans,food_drink,nouns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
274,bread,food_drink,nouns,0.340919478610158,0.32320671658962963,0.3474013227969408,0.3704224690794945,0.3230256408452988,0.3861774668097496,0.3799718998372555,0.3628845550119877,0.3610807113349438,0.33622380457818507,0.4001732304692268
275,butter,food_drink,nouns,0.312459122389555,0.30273628756403925,0.31807017512619495,0.31202538311481476,0.34382816925644877,0.3727420039474964,0.34663237556815146,0.35350711047649386,0.3106791615486145,0.3174991250038147,0.343636280298233
276,cake,food_drink,nouns,0.35929781645536424,0.3691092478601556,0.2924044020473957,0.31173810735344887,0.32044976243847295,0.3828767489641905,0.3631664291024208,0.3195247069001198,0.3721753664314747,0.3418884605169296,0.39525315910577774
277,candy,food_drink,nouns,0.2240871572867036,0.21201897943392395,0.23449723618595222,0.16693765074014663,0.2241116544852654,0.1656879427842796,0.23946386575698853,0.12221444496198704,0.14565578044245117,0.17028173077851533,0.224011954292655
278,carrots,food_drink,nouns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
279,cereal,food_drink,nouns,0.44204171784222124,0.36738352235406635,0.263845069235877,0.32305974811315535,0.31079963677459294,0.29312967918813226,0.37792198583483694,0.2950284194201231,0.2817440736842783,0.3233532752841711,0.3709102340042591
280,cheerios,food_drink,nouns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
281,cheese,food_drink,nouns,0.4025420412421227,0.43337162137031554,0.4085874676704407,0.3889577269554138,0.3784547246992588,0.44003035351634023,0.431978153437376,0.43732558861374854,0.4310428038239479,0.37107777744531634,0.41141674518585203
282,chicken_(food),food_drink,nouns,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
