,local,global
tire,0.0018732061511591862,0.3050176213808622
cake,0.0007318394524710519,0.3389289949444029
fix,0.0015635028481483459,0.18346757523186852
different,0.0010547179442185622,0.23256987949585528
duck,0.0020502469478509366,0.2702328355499487
light,0.0014854708025532385,0.2647774987038547
got_to,0.0009417711077509699,0.3250235676482556
catch,0.0026091985842760872,0.2702463837608695
under,0.0015259401665793525,0.2232867385572741
fire,0.0013119237763541086,0.27299891323119707
chicken,0.000768273304670285,0.22400470514391857
hungry,0.003048130694557639,0.17191546979380434
bus,0.0014452735582987468,0.36291809889254756
out_of,0.0016345679759979248,0.2981039951891892
stuff,0.0025141709729244836,0.3411158136978245
listen,0.002399951219558716,0.3271816698176374
page,0.0015003763967090184,0.26116422815425555
while,0.0008315235376358032,0.30543586379939813
cry,0.002023171155880659,0.3396814571540968
doll,0.0016183088987301558,0.2668169844274303
guy,0.001711774163129853,0.28935275792955295
never,0.0018150612711906433,0.39410389421395375
careful,0.0014258304307627123,0.20645174120876564
actual,0.0009108248509858784,0.29731183145200557
suppose,0.002659808648260016,0.439310776884563
finger,0.001377407047483656,0.19066602532368015
game,0.0019577816128730774,0.3414507910648221
side,0.002242120412679819,0.28641699287895706
build,0.0012159122003091347,0.17555837745079095
ooh,0.0014923261968713057,0.38452725824356215
oops,0.0013581272214651108,0.37749956845813726
leg,0.0009633165139418382,0.21106366962337908
even,0.002118931004875585,0.41251339163084144
cookie,0.0007256269454956055,0.2684552942891515
than,0.002904529230935233,0.3008164543852738
live,0.0024005255183658083,0.21054061267140567
lady,0.0019750532351042096,0.3672548826489558
poor,0.0014987736940383911,0.22968040718624216
cold,0.002270481416157314,0.2061124847906033
quite,0.0010797453649116285,0.29959473585988017
roll,0.0050007893758661605,0.40260181118820915
hide,0.0016678208258093857,0.2971350308567339
kiss,0.0008468495474921332,0.22287081413236476
later,0.0015626289905645908,0.30887644187932306
ear,0.0014321320765727276,0.23629114771689363
matter,0.0034871935844421388,0.3112510863592779
ever,0.0018905914107034372,0.36330331298120366
week,0.0015970749013564166,0.2473661181094362
tape,0.0017279916339450413,0.26433183891491296
dress,0.0006776697495404412,0.3128112448414161
pretend,0.001977638764814897,0.42667137391368126
whoops,0.0013740777969360352,0.3012899361599871
somebody,0.0016681222539199026,0.3448386468256942
fly,0.001481699592926923,0.22603516356846576
same,0.0020934568869101036,0.2766275092568693
probable,0.0013828635215759276,0.43166792372879215
cheese,0.0005556695601519416,0.18717907959873925
bite,0.0023472153005145843,0.33582306613317636
flower,0.0011130914543614242,0.23169045079820672
wonder,0.002042069667723121,0.4780551441327634
everything,0.0018211446310344495,0.3720299205900587
wee,0.0032169209874194603,0.3417793377847551
small,0.001787671446800232,0.16765264980315742
miss,0.0021114390004764905,0.3889324740385136
yourself,0.002069195634440372,0.35130088184008923
happy,0.00211270388803984,0.2693457945737948
bath,0.0011427490150227265,0.21090345852255388
gotta,0.0016420602798461914,0.30815618034045766
mess,0.0017066200574239094,0.2362609561780482
quick,0.002818541867392404,0.29380457248426406
farm,0.0015431510077582465,0.29774264523696636
blow,0.002931621941653165,0.30227537681208705
block,0.0023800585720990157,0.21965450447622314
white,0.002053567591835471,0.3178915333856773
touch,0.0019038021564483643,0.2797153190746342
yesterday,0.0019468635320663453,0.33682642032770627
money,0.001279845431044295,0.23553425528198546
breakfast,0.0008665276201147782,0.23258619083408527
end,0.0027247187164094713,0.3294995021409529
care,0.0032594470601332816,0.4537247005489916
yours,0.0026076784948023354,0.38503880656008027
idea,0.0017266154289245605,0.29676947270254617
lose,0.0023994196292965913,0.34964944863710024
dinner,0.0006645117935381437,0.1802455983489769
place,0.002346631808158679,0.3407635679871921
plate,0.0008691580672013132,0.3480395065597158
always,0.0020538333215211566,0.5023539596125444
pop,0.0023813843727111816,0.3425861211813206
mom,0.001924010840329257,0.3356607060922373
wheel,0.0011854948419513125,0.2936371107217963
wrong,0.0026128042575924897,0.26719359303915946
six,0.0004128235759157123,0.20764194372235256
monkey,0.002206951379776001,0.3493255971787297
lots_of,0.001507692039012909,0.24732558571395735
bad,0.001790315676958133,0.3726480456969976
cook,0.0007217854261398315,0.23830781646130683
party,0.001684170961380005,0.28377732482529616
window,0.0020926685044259734,0.315647366707818
arm,0.0010222301763646742,0.22952342722573482
guess,0.0023422271777422,0.47886935226959126
pot,0.0009858516546396108,0.2780093635162244
word,0.001291588374546596,0.24801293825364645
tooth,0.0026010549985445463,0.31259566889983137
boat,0.00195999176074297,0.2108130576930738
until,0.0019986839855418484,0.258111796011224
spoon,0.001018256800515311,0.25484892838630857
brush,0.0013594690122102435,0.2181383231255437
mine,0.0029481746429620786,0.47060145657612307
pink,0.0014167626698811848,0.322341805849509
hole,0.0022809856977218236,0.288422375322282
swim,0.0014646599690119426,0.20617886194568136
rabbit,0.0016663612388983005,0.3561388032648548
forget,0.002666743028731573,0.340291048119052
child,0.0019883116086324057,0.3249521530429139
hang,0.0010718565720778245,0.22590770969380758
black,0.002247910840170724,0.2719123259968713
bunny,0.000883708639842708,0.3039789106347187
clothes,0.0009367528714631733,0.24899799436039638
count,0.0019964479111336374,0.2765398501412686
ring,0.0018460575272055233,0.28038619182014024
lunch,0.0006407439708709717,0.1869574586453122
sun,0.001372649669647217,0.25135146906541395
beautiful,0.0033009135445883106,0.36389351088402755
balloon,0.0019105600588249438,0.28349392502072146
yum,0.0012652062707477147,0.16367418762398722
favorite,0.0025455625284285773,0.2101130509767304
song,0.0012376996187063365,0.3115509274087085
mummy,0.0014412190232958113,0.3491496715027901
sort,0.0025856625743028595,0.2967525764061443
kid,0.0024866703394297008,0.32433223867319816
nothing,0.001734553277492523,0.3631826430851266
bread,0.000523463317326137,0.31966333165712546
bottle,0.0013711785568910487,0.1889370601938012
phone,0.0018852369652854071,0.21890873910380781
tiger,0.0011229611731864311,0.2757997218335789
clever,0.0017429417685458535,0.22915127422413728
already,0.003489358480586562,0.5240268795195492
year,0.0015003034046718053,0.18802402069863244
ten,0.0003681592643260956,0.24668053995537287
near,0.0031078396699367426,0.29172457985155265
dinosaur,0.0023132726550102235,0.42950800657407373
button,0.0019108754832570145,0.3124135691387889
yep,0.0034822138344369285,0.4553267033724654
tomorrow,0.0017534249868148412,0.3314840248901759
rain,0.002078874036669731,0.27272963719994003
circle,0.0019641824257679475,0.26414167918693765
change,0.001803023059193681,0.3221742974560011
chocolate,0.0008787214756011963,0.3321294627249254
naughty,0.0010586941943449132,0.2164363835370009
drop,0.0020339891717240616,0.3606013184682677
part,0.0029597849380679246,0.34203434656596376
bet,0.002261882875023819,0.48382713354457096
shirt,0.0006192422682239164,0.30827743512126093
mother,0.0023372302184233792,0.24523993530158728
bowl,0.0010372549295425415,0.3005773631493128
front,0.0027767375111579897,0.3569763653688025
bang,0.002173455059528351,0.20110438863317004
sometimes,0.0017851732279125013,0.3282678462545273
both,0.0027172380969637915,0.4594057157092388
bottom,0.0028925361958417025,0.39649612295082093
puzzle,0.002208517147944524,0.2661326500947987
sheep,0.0011821338108607702,0.252424542293604
dirt,0.0020139716766976023,0.28374543955978304
card,0.0017260438517520303,0.31422516936570033
hit,0.001660092456920727,0.330162643367513
set,0.0019976006613837347,0.3952616081776289
shape,0.0014564378394020929,0.27017760691570947
kitty,0.0017251340966475638,0.2675349885198479
seven,0.0005561151812153478,0.17783202665956022
knock,0.002483119835724702,0.32117840466697933
paint,0.0021616220474243164,0.3438679821609645
mouse,0.0027198470555819,0.45383443293999604
crayon,0.0017727933278897914,0.3241508903774796
mind,0.002502197172583603,0.3902251377723347
upstairs,0.001854900802884783,0.2346111981216803
purple,0.0015829974099209434,0.28789782876285663
ahead,0.002740363816957216,0.30523323391722335
sweet,0.0015348121523857117,0.39258846508472534
teddy,0.002123673756917318,0.3293879563551836
behind,0.001913593365595891,0.3087129072456679
soon,0.001969725620455858,0.26491274315662405
wet,0.001169299757158434,0.26922317930210793
wipe,0.001970552109383248,0.25315124249215104
coffee,0.001269358045914594,0.21241978076403145
cream,0.0009762559618268694,0.2245052118161236
snake,0.002598429048383558,0.3719491083472728
ice,0.0011035926414258552,0.17656321892777527
whole,0.003255756788475569,0.3392898929136229
dance,0.0021116549060458227,0.30481154396380306
eight,0.0004795059081046812,0.15969848235604178
whoa,0.0022429426511128745,0.5146198640747384
glass,0.002556025981903076,0.3373106017214851
own,0.0027681792654642243,0.341172324228451
almost,0.0034049214460910894,0.39651072456017034
fast,0.0021107843944004603,0.35456957205333417
lion,0.0009539536067417689,0.29172169174903595
yay,0.0023541802709752865,0.43867739228070435
park,0.0014303937554359437,0.2678304062252609
line,0.002140861611033595,0.34517371132909036
second,0.0017256672317917283,0.2762946657999339
kitchen,0.001467682421207428,0.23349963443694388
scare,0.002188415825366974,0.24749548856500447
nine,0.0004732128112546859,0.17746969335584029
cool,0.00294549239648355,0.2892112772603903
feed,0.0021197895208994546,0.28615593573095277
excuse,0.002794201672077179,0.36931464101128375
anymore,0.0020331434301427893,0.2975218975988364
brown,0.002326462666193644,0.30091700504083696
teach,0.0014536994876283588,0.4602542503867396
present,0.0026704519987106323,0.32867990419611626
slide,0.0017921022466711096,0.29257929463591537
as_well,0.0023899771446405454,0.4633027577146802
engine,0.0013804078102111817,0.29172336137896226
dry,0.0009505595916356796,0.3019410083997628
doctor,0.0023036357015371323,0.3205786178848079
mum,0.001956732435659929,0.49561059435001353
banana,0.0006514507181504194,0.41199650313099423
taste,0.0008408765535096865,0.23459379633224142
bridge,0.0009027587042914496,0.24334817172262468
byebye,0.001198525364334519,0.2120743835052763
carry,0.0019384157366868927,0.3509213466547446
wake,0.002270618000546017,0.20246839843550923
everybody,0.0019306081991929275,0.31871161841098217
few,0.001576800604124327,0.24055747738413646
high,0.0017307965379012259,0.21795310668368018
store,0.0015967366022941393,0.32184646651511883
rock,0.003170965491114436,0.37132030277090466
tractor,0.0014160214326320551,0.34162264543864196
garden,0.0016086429357528686,0.3101171105058619
either,0.003133996974590213,0.4862734447880146
tail,0.0011233703510181324,0.2562858289909904
toast,0.0006059460780199836,0.2450264108042044
climb,0.001874643744844379,0.2751819681769724
moon,0.0014140750422622218,0.20377345586839113
smell,0.0027399288641439903,0.3859791689965447
ease,0.002204893565759426,0.36996850997384134
record,0.0015721338135855538,0.28026019113565737
special,0.002335628325288946,0.4649924679065298
frog,0.0024329255788754192,0.3402614273391126
lie,0.002469228373633491,0.27827797916504626
sandwich,0.00038219900692210477,0.2470598693637328
rest,0.0022448550823122955,0.43974482255113156
pour,0.0010070782719236431,0.21680870720639134
fine,0.003425158205486479,0.5506720299767158
snow,0.0034831960995992026,0.3691398347135947
strawberry,0.0005389033137141047,0.2011341155699241
shut,0.0014848822639102028,0.2658008836524387
once,0.002756698429584503,0.43970925998294963
warm,0.0020526611443721886,0.22472543572570636
sock,0.0006223400433858236,0.3006432024008715
lid,0.0017330660706474667,0.21913519804500903
tickle,0.0032574070824517142,0.37090325244186617
every,0.0023218420418826017,0.4223808541075057
caterpillar,0.0027925859798084607,0.20082138358927926
wind,0.0017892669987034154,0.27645055598616564
track,0.0011398128100803921,0.3186007781981044
sister,0.0013780560758378771,0.2788423517225791
sweetie,0.0021043904992037042,0.3603846459952945
gosh,0.0014992356300354004,0.3318239278635199
somewhere,0.0022452106842627893,0.28907774545608056
chip,0.0007340500994426449,0.26702048212194895
zzz,0.004205860197544098,0.4874842450910718
road,0.0013733781301058256,0.34982521623786733
hope,0.0015786737203598022,0.3986761514233954
quiet,0.0017761786778767903,0.29607245154561246
able,0.002601984384897593,0.39633474074743347
biscuit,0.0011813208460807801,0.2849949310568516
brick,0.0012960825647626605,0.31984889867755606
spill,0.0016382916977531032,0.30238929272621695
whose,0.0021877013719998873,0.25285446489915786
twenty,0.00020032544289865802,0.17189238528412
bubble,0.0030293386233480354,0.3328538607837489
press,0.0022246748208999633,0.3644096530713936
check,0.002676391324331594,0.31159031786400593
grow,0.002161900664484778,0.3155864635077442
half,0.0007686332652443333,0.3120354236970889
bump,0.0019276738166809082,0.22628531526273876
usual,0.0018564278171176003,0.38140359212395014
tiny,0.0030671507120132446,0.3006352764895054
along,0.0015497039525936812,0.35521922532212447
zoo,0.0013405544417245047,0.18242065165809773
dad,0.0014954209327697754,0.3898318465467132
toe,0.002487926019562615,0.3672071709690734
tummy,0.0016790713582720076,0.28120897201932915
brother,0.0015876325401099952,0.24476206509576326
knee,0.001956003276925338,0.28673462473818856
downstairs,0.002100089261698168,0.3683887106789643
full,0.003067818672760673,0.42105704302842106
gentle,0.0025750151494654213,0.3784124665433397
swing,0.0020410368839899697,0.3326622419150381
sausage,0.0007192477201804137,0.29171135115154534
butter,0.0009367002381218804,0.33550251091156713
pen,0.001815607418885102,0.4043569128365324
leaf,0.0017389620051664464,0.19337259159208608
microphone,0.0028591520256466335,0.3385268877260903
basket,0.0016765788845393968,0.36459935086894335
puppy,0.0013668432831764222,0.352837203663354
star,0.0018683279815473054,0.24299252680974304
tower,0.0010819370682175096,0.2435768727591947
potato,0.0006128079012820596,0.27952066617351745
busy,0.003421856297387017,0.41264993536319217
ahhah,0.0027957574741260425,0.5329518456922278
shake,0.0044680667477984765,0.311557345933244
fence,0.0024630299636295865,0.24426352244726768
wall,0.0026150941848754883,0.3055615751498677
anyway,0.002616556679330221,0.4833675380696494
oop,0.0020782483948601615,0.3279121978179693
may,0.003155482086268338,0.37030468709701947
telephone,0.0013054410616556804,0.26974660103843906
cover,0.003338906027021862,0.47649370674652514
cute,0.001892498561314174,0.28206203444625033
dark,0.0023927191893259683,0.30985084040632227
tonight,0.0016178910325213177,0.36269389711386657
look_it,0.0017101791169908311,0.38861198888248094
airplane,0.001007155938581987,0.18242977046756537
ow,0.0024978285882531143,0.3843851719911693
far,0.0030876891953604563,0.3188470253822675
cross,0.004500417148365694,0.3884876794225296
someone,0.0021891259565586,0.41296892354837234
tv,0.0011541355739940298,0.3351009066179492
pie,0.0011594203802255483,0.3288522264506415
crash,0.0012516719954354422,0.22057970106621116
tall,0.0017244139233150997,0.23004372671720452
uhuh,0.0037491676353272937,0.5508211443923783
mama,0.0014455036113136693,0.37799213470243753
dig,0.0020967444708180983,0.41607494751204743
hafta,0.0023115760571247824,0.24033188589221022
ma,0.0020828871499924432,0.363273832369878
building,0.0010594145671741382,0.28136053850332743
lift,0.0016173327841409824,0.3094319759367067
sad,0.0015598883231480916,0.33196924777309733
spot,0.0029392431421977716,0.48623092376734245
blanket,0.0013349122471279567,0.38435383285900093
pencil,0.0016888456466870431,0.33006024480189355
point,0.0034686163067817687,0.4857369690087231
